city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,month,year,day,is_night,high_risk
Chandigarh,Punjab,30.797852,76.725544,2023-11-23,5:00,5,Thursday,0,urban,5,0,fog,low,39,medium,poor road,major,1,0,0,No Festival,11,2023,23,1,1
Delhi,Delhi,28.847986,76.964517,2023-04-14,7:00,7,Friday,0,highway,6,1,clear,high,16,high,distraction,minor,4,2,0,No Festival,4,2023,14,0,0
Kolkata,West Bengal,22.601923,88.250238,2024-09-24,3:00,3,Tuesday,0,rural,3,1,rain,low,39,low,overspeeding,fatal,1,1,0,No Festival,9,2024,24,1,1
Delhi,Delhi,28.771187,76.96578,2022-06-08,21:00,21,Wednesday,0,highway,3,0,clear,high,38,medium,distraction,minor,1,0,0,No Festival,6,2022,8,1,0
Kolkata,West Bengal,22.447135,88.442055,2025-02-21,15:00,15,Friday,0,urban,4,0,clear,high,29,low,distraction,minor,3,1,0,No Festival,2,2025,21,0,0
Pune,Maharashtra,18.519302,73.919989,2022-10-04,6:00,6,Tuesday,0,rural,5,1,clear,high,28,high,drunk driving,minor,5,1,0,No Festival,10,2022,4,0,0
Kolkata,West Bengal,22.689232,88.401588,2023-03-03,0:00,0,Friday,0,rural,2,0,clear,high,20,low,weather,major,4,0,0,No Festival,3,2023,3,1,1
Mumbai,Maharashtra,19.026956,72.923117,2023-05-11,17:00,17,Thursday,0,highway,2,0,clear,high,26,medium,poor road,major,4,0,1,No Festival,5,2023,11,0,1
Chennai,Tamil Nadu,13.029565,80.224152,2023-06-18,18:00,18,Sunday,1,urban,4,0,clear,high,21,high,drunk driving,minor,5,2,1,No Festival,6,2023,18,0,0
Delhi,Delhi,28.645238,76.988259,2023-05-01,11:00,11,Monday,0,highway,1,0,fog,low,32,high,distraction,minor,2,0,0,No Festival,5,2023,1,0,0
Kolkata,West Bengal,22.440533,88.271251,2024-09-30,8:00,8,Monday,0,urban,3,1,fog,low,34,high,poor road,minor,4,1,1,No Festival,9,2024,30,0,0
Delhi,Delhi,28.792825,77.299048,2024-04-24,19:00,19,Wednesday,0,highway,4,1,fog,low,18,medium,weather,minor,5,0,1,No Festival,4,2024,24,0,0
Chennai,Tamil Nadu,13.164782,80.18063,2022-09-01,13:00,13,Thursday,0,rural,1,1,fog,low,25,high,poor road,minor,2,2,0,No Festival,9,2022,1,0,0
Bangalore,Karnataka,12.921157,77.566431,2023-10-12,16:00,16,Thursday,0,rural,3,1,clear,high,32,medium,distraction,major,3,0,0,No Festival,10,2023,12,0,1
Chennai,Tamil Nadu,12.937817,80.143175,2022-06-15,11:00,11,Wednesday,0,urban,1,1,clear,high,19,high,overspeeding,minor,2,0,0,No Festival,6,2022,15,0,0
Mumbai,Maharashtra,19.268213,72.766043,2023-09-07,3:00,3,Thursday,0,highway,5,1,rain,medium,23,low,poor road,major,3,2,0,No Festival,9,2023,7,1,1
Pune,Maharashtra,18.638479,73.91746,2024-11-26,9:00,9,Tuesday,0,highway,6,1,rain,medium,22,medium,distraction,minor,2,0,1,No Festival,11,2024,26,0,0
Hyderabad,Telangana,17.251242,78.310765,2022-05-27,17:00,17,Friday,0,rural,3,0,rain,medium,18,high,weather,minor,1,1,1,No Festival,5,2022,27,0,0
Hyderabad,Telangana,17.308409,78.233305,2023-02-25,21:00,21,Saturday,1,urban,1,1,clear,high,34,medium,distraction,fatal,3,3,0,No Festival,2,2023,25,1,1
Mumbai,Maharashtra,19.199002,72.706032,2022-06-24,13:00,13,Friday,0,highway,3,0,clear,high,16,high,drunk driving,minor,4,0,0,No Festival,6,2022,24,0,0
Kolkata,West Bengal,22.466765,88.236798,2023-03-20,4:00,4,Monday,0,rural,6,0,rain,medium,26,low,drunk driving,minor,5,3,0,No Festival,3,2023,20,1,0
Delhi,Delhi,28.567201,77.054106,2023-01-21,15:00,15,Saturday,1,urban,4,0,fog,low,19,low,distraction,fatal,2,2,0,No Festival,1,2023,21,0,1
Hyderabad,Telangana,17.378055,78.333554,2023-05-14,14:00,14,Sunday,1,rural,2,1,rain,medium,35,high,poor road,minor,4,0,0,No Festival,5,2023,14,0,0
Hyderabad,Telangana,17.461778,78.360188,2022-11-09,0:00,0,Wednesday,0,urban,2,0,clear,high,28,medium,drunk driving,minor,1,1,0,No Festival,11,2022,9,1,0
Hyderabad,Telangana,17.524033,78.28494,2022-12-18,11:00,11,Sunday,1,highway,2,0,fog,low,34,low,distraction,fatal,3,3,0,No Festival,12,2022,18,0,1
Hyderabad,Telangana,17.378245,78.383004,2023-05-14,9:00,9,Sunday,1,rural,4,1,rain,medium,20,medium,overspeeding,minor,3,0,1,No Festival,5,2023,14,0,0
Delhi,Delhi,28.889901,76.862275,2023-05-23,2:00,2,Tuesday,0,urban,6,1,fog,low,31,low,overspeeding,minor,5,2,0,No Festival,5,2023,23,1,0
Chennai,Tamil Nadu,12.823168,80.230318,2024-03-24,4:00,4,Sunday,1,highway,4,1,fog,low,21,low,overspeeding,minor,4,2,0,No Festival,3,2024,24,1,0
Kolkata,West Bengal,22.518393,88.253437,2023-12-17,14:00,14,Sunday,1,rural,4,1,clear,high,25,high,weather,major,4,1,0,No Festival,12,2023,17,0,1
Chandigarh,Punjab,30.613834,76.701962,2023-10-15,14:00,14,Sunday,1,urban,1,1,rain,medium,40,high,drunk driving,major,4,1,0,No Festival,10,2023,15,0,1
Kolkata,West Bengal,22.535186,88.378451,2022-11-09,18:00,18,Wednesday,0,highway,6,0,fog,low,26,medium,distraction,minor,3,0,1,No Festival,11,2022,9,0,0
Mumbai,Maharashtra,19.225929,72.792215,2024-01-06,6:00,6,Saturday,1,urban,4,1,clear,high,34,medium,poor road,major,1,1,0,No Festival,1,2024,6,0,1
Kolkata,West Bengal,22.464278,88.401788,2023-07-05,1:00,1,Wednesday,0,urban,3,1,clear,high,35,low,poor road,minor,5,5,0,No Festival,7,2023,5,1,0
Hyderabad,Telangana,17.2217,78.407993,2024-10-07,9:00,9,Monday,0,rural,6,0,fog,low,36,low,overspeeding,minor,1,0,1,No Festival,10,2024,7,0,0
Kolkata,West Bengal,22.679906,88.275956,2023-10-08,16:00,16,Sunday,1,rural,4,1,fog,low,15,high,overspeeding,minor,5,5,0,No Festival,10,2023,8,0,0
Delhi,Delhi,28.446489,77.019209,2023-12-10,3:00,3,Sunday,1,urban,3,0,rain,medium,21,low,weather,minor,1,0,0,No Festival,12,2023,10,1,0
Delhi,Delhi,28.705825,77.086468,2025-02-25,22:00,22,Tuesday,0,rural,6,1,fog,low,17,medium,poor road,minor,3,0,0,No Festival,2,2025,25,1,0
Pune,Maharashtra,18.431357,73.722213,2022-01-20,21:00,21,Thursday,0,rural,4,0,clear,high,22,medium,drunk driving,minor,3,2,0,No Festival,1,2022,20,1,0
Mumbai,Maharashtra,18.810421,72.827649,2022-06-05,6:00,6,Sunday,1,rural,6,0,rain,medium,22,medium,overspeeding,minor,1,1,0,No Festival,6,2022,5,0,0
Delhi,Delhi,28.784164,77.024056,2023-07-07,12:00,12,Friday,0,highway,3,1,fog,low,34,medium,weather,minor,2,0,0,No Festival,7,2023,7,0,0
Mumbai,Maharashtra,19.084237,72.708962,2024-11-04,14:00,14,Monday,0,urban,3,0,clear,high,15,medium,distraction,minor,4,2,0,No Festival,11,2024,4,0,0
Pune,Maharashtra,18.578035,73.860635,2023-05-20,16:00,16,Saturday,1,highway,1,1,fog,low,31,low,distraction,fatal,3,3,0,No Festival,5,2023,20,0,1
Pune,Maharashtra,18.553637,73.758397,2025-03-17,18:00,18,Monday,0,urban,6,1,fog,low,22,high,overspeeding,minor,1,1,1,No Festival,3,2025,17,0,0
Chandigarh,Punjab,30.64382,76.814518,2024-12-28,21:00,21,Saturday,1,rural,4,1,clear,high,27,medium,overspeeding,minor,3,2,0,No Festival,12,2024,28,1,0
Chennai,Tamil Nadu,13.05718,80.135709,2023-10-25,14:00,14,Wednesday,0,rural,2,1,rain,low,28,high,weather,major,2,1,0,No Festival,10,2023,25,0,1
Mumbai,Maharashtra,19.195287,72.892621,2024-03-28,12:00,12,Thursday,0,highway,3,0,clear,high,36,low,weather,minor,1,1,0,No Festival,3,2024,28,0,0
Hyderabad,Telangana,17.440664,78.411993,2025-02-04,15:00,15,Tuesday,0,highway,1,0,fog,low,37,high,drunk driving,minor,1,0,0,No Festival,2,2025,4,0,0
Hyderabad,Telangana,17.412721,78.251683,2022-05-02,20:00,20,Monday,0,rural,2,1,rain,medium,17,low,drunk driving,major,1,1,0,No Festival,5,2022,2,1,1
Delhi,Delhi,28.663587,77.036023,2023-12-18,9:00,9,Monday,0,highway,3,1,clear,high,16,medium,weather,major,5,2,1,No Festival,12,2023,18,0,1
Chandigarh,Punjab,30.619784,76.756629,2022-08-16,5:00,5,Tuesday,0,urban,4,1,clear,high,25,low,drunk driving,major,5,4,0,No Festival,8,2022,16,1,1
Pune,Maharashtra,18.609433,73.772718,2022-11-01,2:00,2,Tuesday,0,urban,4,1,rain,low,33,low,overspeeding,major,4,4,0,No Festival,11,2022,1,1,1
Mumbai,Maharashtra,19.190656,72.884786,2022-01-12,15:00,15,Wednesday,0,highway,3,0,rain,low,40,high,distraction,minor,3,2,0,No Festival,1,2022,12,0,0
Mumbai,Maharashtra,19.123108,72.927202,2024-09-02,19:00,19,Monday,0,urban,2,0,rain,medium,20,medium,poor road,major,1,1,1,No Festival,9,2024,2,0,1
Kolkata,West Bengal,22.435754,88.32039,2024-09-19,1:00,1,Thursday,0,urban,1,0,fog,low,18,low,distraction,minor,1,0,0,No Festival,9,2024,19,1,0
Chennai,Tamil Nadu,12.830601,80.14151,2025-01-04,17:00,17,Saturday,1,urban,2,1,fog,low,26,low,overspeeding,minor,2,1,1,No Festival,1,2025,4,0,0
Mumbai,Maharashtra,19.055433,72.867202,2023-06-20,4:00,4,Tuesday,0,highway,3,1,clear,high,32,low,drunk driving,minor,1,0,0,No Festival,6,2023,20,1,0
Kolkata,West Bengal,22.495108,88.208715,2023-09-27,6:00,6,Wednesday,0,urban,4,0,fog,low,27,low,distraction,minor,3,2,0,No Festival,9,2023,27,0,0
Delhi,Delhi,28.708854,77.131631,2024-07-23,21:00,21,Tuesday,0,highway,6,1,fog,low,23,high,poor road,major,3,3,0,No Festival,7,2024,23,1,1
Bangalore,Karnataka,13.192845,77.563449,2022-07-03,17:00,17,Sunday,1,rural,2,1,fog,low,29,high,weather,minor,1,1,1,No Festival,7,2022,3,0,0
Mumbai,Maharashtra,18.88295,72.789606,2024-07-12,14:00,14,Friday,0,highway,1,0,clear,high,35,low,weather,major,2,1,0,No Festival,7,2024,12,0,1
Bangalore,Karnataka,12.803721,77.780981,2022-11-10,18:00,18,Thursday,0,highway,6,0,clear,high,27,high,weather,minor,1,0,1,No Festival,11,2022,10,0,0
Delhi,Delhi,28.771959,77.048119,2024-01-20,7:00,7,Saturday,1,rural,6,1,rain,medium,40,low,overspeeding,fatal,5,5,0,No Festival,1,2024,20,0,1
Delhi,Delhi,28.558174,77.059423,2022-09-08,14:00,14,Thursday,0,urban,2,1,clear,high,15,low,distraction,minor,2,2,0,No Festival,9,2022,8,0,0
Pune,Maharashtra,18.491218,73.81784,2022-06-28,19:00,19,Tuesday,0,highway,1,1,rain,low,20,high,distraction,minor,4,3,1,No Festival,6,2022,28,0,0
Kolkata,West Bengal,22.513214,88.443788,2022-01-21,9:00,9,Friday,0,rural,5,1,rain,medium,28,high,drunk driving,minor,2,0,1,No Festival,1,2022,21,0,0
Bangalore,Karnataka,12.971087,77.441407,2022-08-31,16:00,16,Wednesday,0,rural,1,0,fog,low,26,medium,weather,minor,1,1,0,No Festival,8,2022,31,0,0
Chennai,Tamil Nadu,13.187995,80.215274,2024-01-14,15:00,15,Sunday,1,urban,3,1,fog,low,18,high,weather,fatal,4,4,0,No Festival,1,2024,14,0,1
Pune,Maharashtra,18.677908,73.983751,2022-03-22,4:00,4,Tuesday,0,highway,6,1,rain,low,31,medium,distraction,major,1,1,0,No Festival,3,2022,22,1,1
Chandigarh,Punjab,30.604345,76.723991,2024-01-15,20:00,20,Monday,0,highway,5,0,rain,low,28,high,distraction,minor,1,1,0,No Festival,1,2024,15,1,0
Delhi,Delhi,28.495108,77.286589,2022-08-01,4:00,4,Monday,0,urban,5,1,fog,low,36,low,poor road,minor,4,0,0,No Festival,8,2022,1,1,0
Pune,Maharashtra,18.6406,73.780798,2022-04-14,23:00,23,Thursday,0,highway,2,1,fog,low,26,low,weather,minor,1,0,0,No Festival,4,2022,14,1,0
Bangalore,Karnataka,13.19165,77.782694,2023-12-21,2:00,2,Thursday,0,urban,5,1,clear,high,24,low,poor road,major,2,0,0,No Festival,12,2023,21,1,1
Hyderabad,Telangana,17.571305,78.343847,2023-07-02,6:00,6,Sunday,1,highway,6,1,clear,high,29,high,poor road,minor,3,0,0,No Festival,7,2023,2,0,0
Delhi,Delhi,28.799175,76.86972,2024-09-06,18:00,18,Friday,0,urban,1,0,fog,low,32,high,poor road,fatal,1,1,1,No Festival,9,2024,6,0,1
Chennai,Tamil Nadu,12.810815,80.25759,2024-05-24,19:00,19,Friday,0,rural,3,1,clear,high,40,high,overspeeding,minor,3,3,1,No Festival,5,2024,24,0,0
Bangalore,Karnataka,12.980951,77.535062,2023-06-22,21:00,21,Thursday,0,highway,1,0,fog,low,23,medium,poor road,minor,1,0,0,No Festival,6,2023,22,1,0
Pune,Maharashtra,18.46064,73.943948,2022-11-05,8:00,8,Saturday,1,rural,1,0,fog,low,22,medium,weather,fatal,3,3,1,No Festival,11,2022,5,0,1
Mumbai,Maharashtra,19.167791,72.869978,2024-06-04,8:00,8,Tuesday,0,rural,4,0,fog,low,21,high,drunk driving,minor,4,3,1,No Festival,6,2024,4,0,0
Hyderabad,Telangana,17.206659,78.554933,2024-02-29,11:00,11,Thursday,0,urban,1,1,rain,medium,24,low,weather,major,1,0,0,No Festival,2,2024,29,0,1
Kolkata,West Bengal,22.668721,88.400217,2022-02-28,19:00,19,Monday,0,urban,2,0,clear,high,31,high,distraction,minor,4,2,1,No Festival,2,2022,28,0,0
Hyderabad,Telangana,17.348461,78.546077,2022-05-30,4:00,4,Monday,0,highway,5,1,clear,high,26,low,weather,minor,5,3,0,No Festival,5,2022,30,1,0
Pune,Maharashtra,18.489646,73.822124,2025-02-27,17:00,17,Thursday,0,urban,6,1,rain,medium,25,high,weather,minor,3,2,1,No Festival,2,2025,27,0,0
Mumbai,Maharashtra,18.841725,72.805883,2022-06-03,12:00,12,Friday,0,rural,1,0,clear,high,29,low,drunk driving,minor,2,1,0,No Festival,6,2022,3,0,0
Delhi,Delhi,28.641179,77.272257,2022-08-15,19:00,19,Monday,0,urban,3,0,clear,high,29,high,poor road,minor,2,1,1,No Festival,8,2022,15,0,0
Delhi,Delhi,28.570613,76.885643,2023-06-11,11:00,11,Sunday,1,urban,4,0,fog,low,35,low,distraction,minor,1,1,0,No Festival,6,2023,11,0,0
Hyderabad,Telangana,17.572567,78.568212,2022-06-04,20:00,20,Saturday,1,highway,1,1,clear,high,30,medium,distraction,minor,2,2,0,No Festival,6,2022,4,1,0
Pune,Maharashtra,18.694709,73.908922,2024-04-13,23:00,23,Saturday,1,highway,4,0,clear,high,16,high,overspeeding,minor,1,1,0,No Festival,4,2024,13,1,0
Hyderabad,Telangana,17.251735,78.508635,2024-08-13,9:00,9,Tuesday,0,urban,6,0,clear,high,17,high,drunk driving,major,3,0,1,No Festival,8,2024,13,0,1
Chandigarh,Punjab,30.724732,76.743855,2023-06-20,1:00,1,Tuesday,0,highway,6,1,rain,low,21,low,poor road,minor,4,0,0,No Festival,6,2023,20,1,0
Pune,Maharashtra,18.548454,73.97912,2024-12-15,22:00,22,Sunday,1,urban,6,0,fog,low,38,medium,drunk driving,major,4,0,0,No Festival,12,2024,15,1,1
Pune,Maharashtra,18.469139,73.710234,2023-06-07,20:00,20,Wednesday,0,highway,2,1,clear,high,20,high,distraction,fatal,4,4,0,No Festival,6,2023,7,1,1
Hyderabad,Telangana,17.590099,78.260026,2022-03-15,5:00,5,Tuesday,0,rural,3,1,rain,medium,35,medium,overspeeding,minor,4,0,0,No Festival,3,2022,15,1,0
Mumbai,Maharashtra,18.873832,72.813055,2024-06-17,5:00,5,Monday,0,urban,1,0,clear,high,22,high,overspeeding,major,4,0,0,No Festival,6,2024,17,1,1
Pune,Maharashtra,18.57181,73.785955,2022-03-27,7:00,7,Sunday,1,highway,4,1,clear,high,18,medium,overspeeding,major,1,1,0,No Festival,3,2022,27,0,1
Bangalore,Karnataka,12.871948,77.439158,2023-06-03,12:00,12,Saturday,1,highway,4,1,clear,high,38,high,poor road,minor,4,2,0,No Festival,6,2023,3,0,0
Mumbai,Maharashtra,19.04514,72.752048,2022-08-20,23:00,23,Saturday,1,rural,6,0,clear,high,17,medium,drunk driving,fatal,1,1,0,No Festival,8,2022,20,1,1
Bangalore,Karnataka,13.040294,77.763065,2024-05-18,0:00,0,Saturday,1,rural,6,1,clear,high,33,high,distraction,minor,1,0,0,No Festival,5,2024,18,1,0
Chennai,Tamil Nadu,12.871762,80.175839,2022-11-25,13:00,13,Friday,0,urban,6,1,clear,high,17,high,distraction,minor,2,1,0,No Festival,11,2022,25,0,0
Kolkata,West Bengal,22.614816,88.434369,2024-09-03,5:00,5,Tuesday,0,rural,3,0,rain,low,24,high,distraction,minor,5,5,0,No Festival,9,2024,3,1,0
Pune,Maharashtra,18.434467,73.729384,2023-03-07,19:00,19,Tuesday,0,rural,4,1,rain,low,23,medium,drunk driving,major,5,0,1,No Festival,3,2023,7,0,1
Delhi,Delhi,28.472079,77.081608,2024-10-09,6:00,6,Wednesday,0,urban,6,1,rain,medium,39,medium,weather,fatal,2,2,0,No Festival,10,2024,9,0,1
Mumbai,Maharashtra,18.820943,72.929109,2022-12-23,21:00,21,Friday,0,rural,2,1,fog,low,39,medium,poor road,minor,4,3,0,No Festival,12,2022,23,1,0
Kolkata,West Bengal,22.43798,88.493458,2022-10-03,20:00,20,Monday,0,highway,6,0,rain,low,15,low,distraction,major,2,0,0,No Festival,10,2022,3,1,1
Hyderabad,Telangana,17.261009,78.49268,2022-12-25,20:00,20,Sunday,1,urban,3,1,fog,low,18,high,drunk driving,minor,4,0,0,No Festival,12,2022,25,1,0
Hyderabad,Telangana,17.382966,78.324528,2023-12-29,8:00,8,Friday,0,highway,3,1,clear,high,39,low,poor road,major,1,0,1,No Festival,12,2023,29,0,1
Hyderabad,Telangana,17.354177,78.588661,2024-10-27,20:00,20,Sunday,1,highway,1,0,clear,high,17,medium,poor road,fatal,3,3,0,No Festival,10,2024,27,1,1
Bangalore,Karnataka,13.004484,77.411583,2022-08-13,1:00,1,Saturday,1,rural,1,1,fog,low,25,low,overspeeding,minor,2,2,0,No Festival,8,2022,13,1,0
Kolkata,West Bengal,22.626045,88.407143,2022-01-11,23:00,23,Tuesday,0,highway,3,0,rain,medium,18,medium,overspeeding,minor,1,1,0,No Festival,1,2022,11,1,0
Mumbai,Maharashtra,19.174096,72.78629,2024-11-29,4:00,4,Friday,0,highway,2,1,fog,low,18,low,weather,minor,5,4,0,No Festival,11,2024,29,1,0
Chandigarh,Punjab,30.656147,76.72731,2023-02-02,10:00,10,Thursday,0,highway,2,1,clear,high,38,medium,overspeeding,minor,4,0,1,No Festival,2,2023,2,0,0
Mumbai,Maharashtra,19.252984,72.818251,2025-03-28,5:00,5,Friday,0,highway,3,0,clear,high,19,low,weather,minor,5,1,0,No Festival,3,2025,28,1,0
Chennai,Tamil Nadu,12.876382,80.267796,2024-05-19,2:00,2,Sunday,1,highway,3,0,fog,low,21,low,overspeeding,minor,4,4,0,No Festival,5,2024,19,1,0
Kolkata,West Bengal,22.511163,88.260099,2025-02-04,1:00,1,Tuesday,0,highway,4,0,fog,low,37,high,distraction,minor,4,1,0,No Festival,2,2025,4,1,0
Delhi,Delhi,28.860942,76.842831,2022-06-10,22:00,22,Friday,0,rural,3,0,clear,high,15,high,overspeeding,fatal,3,3,0,No Festival,6,2022,10,1,1
Pune,Maharashtra,18.694004,73.839989,2024-10-30,1:00,1,Wednesday,0,urban,4,1,clear,high,24,medium,drunk driving,fatal,3,3,0,No Festival,10,2024,30,1,1
Delhi,Delhi,28.490395,76.833707,2023-08-05,17:00,17,Saturday,1,urban,3,0,clear,high,23,high,weather,fatal,4,4,1,No Festival,8,2023,5,0,1
Pune,Maharashtra,18.522804,73.854259,2023-02-20,7:00,7,Monday,0,highway,4,1,rain,low,38,medium,overspeeding,major,5,0,0,No Festival,2,2023,20,0,1
Chennai,Tamil Nadu,12.838685,80.249522,2022-02-17,2:00,2,Thursday,0,rural,6,0,rain,medium,36,low,poor road,minor,1,1,0,No Festival,2,2022,17,1,0
Delhi,Delhi,28.566242,76.88525,2023-10-05,4:00,4,Thursday,0,urban,6,1,rain,low,24,low,overspeeding,minor,1,1,0,No Festival,10,2023,5,1,0
Bangalore,Karnataka,13.12695,77.463232,2024-02-07,0:00,0,Wednesday,0,rural,3,1,clear,high,16,low,overspeeding,minor,1,1,0,No Festival,2,2024,7,1,0
Delhi,Delhi,28.80926,76.805216,2023-08-27,1:00,1,Sunday,1,rural,2,0,rain,medium,40,medium,poor road,major,3,3,0,No Festival,8,2023,27,1,1
Mumbai,Maharashtra,19.111741,72.788622,2022-11-22,12:00,12,Tuesday,0,rural,5,1,fog,low,27,medium,poor road,minor,2,0,0,No Festival,11,2022,22,0,0
Hyderabad,Telangana,17.586033,78.291519,2024-01-21,3:00,3,Sunday,1,highway,5,0,rain,low,26,high,distraction,major,5,3,0,No Festival,1,2024,21,1,1
Chandigarh,Punjab,30.631116,76.883863,2024-02-17,22:00,22,Saturday,1,rural,6,0,rain,low,15,high,overspeeding,minor,3,3,0,No Festival,2,2024,17,1,0
Pune,Maharashtra,18.578299,73.814106,2022-11-29,15:00,15,Tuesday,0,urban,3,1,clear,high,38,low,drunk driving,minor,4,2,0,No Festival,11,2022,29,0,0
Mumbai,Maharashtra,19.071292,72.978573,2022-07-08,15:00,15,Friday,0,urban,4,0,rain,low,26,high,weather,minor,4,0,0,No Festival,7,2022,8,0,0
Mumbai,Maharashtra,18.938257,72.882144,2022-03-15,0:00,0,Tuesday,0,urban,5,0,fog,low,15,low,weather,minor,5,1,0,No Festival,3,2022,15,1,0
Bangalore,Karnataka,12.973718,77.640947,2024-12-26,17:00,17,Thursday,0,rural,6,1,clear,high,27,high,weather,major,3,0,1,No Festival,12,2024,26,0,1
Pune,Maharashtra,18.589949,73.987415,2023-11-04,14:00,14,Saturday,1,urban,6,0,clear,high,33,high,weather,major,1,1,0,No Festival,11,2023,4,0,1
Bangalore,Karnataka,12.905709,77.63252,2022-01-17,13:00,13,Monday,0,highway,6,0,fog,low,37,medium,weather,major,1,1,0,No Festival,1,2022,17,0,1
Pune,Maharashtra,18.552592,73.986118,2023-01-04,13:00,13,Wednesday,0,highway,4,1,fog,low,40,low,overspeeding,minor,3,3,0,No Festival,1,2023,4,0,0
Bangalore,Karnataka,12.810527,77.4715,2022-06-22,22:00,22,Wednesday,0,urban,6,0,clear,high,25,medium,distraction,minor,5,1,0,No Festival,6,2022,22,1,0
Kolkata,West Bengal,22.562845,88.286066,2024-03-13,21:00,21,Wednesday,0,rural,6,1,fog,low,28,low,distraction,minor,4,2,0,No Festival,3,2024,13,1,0
Hyderabad,Telangana,17.28981,78.441921,2024-05-25,7:00,7,Saturday,1,urban,6,0,rain,medium,33,medium,overspeeding,major,1,1,0,No Festival,5,2024,25,0,1
Hyderabad,Telangana,17.383565,78.564903,2022-07-09,13:00,13,Saturday,1,urban,2,1,fog,low,26,high,overspeeding,major,3,1,0,No Festival,7,2022,9,0,1
Pune,Maharashtra,18.52049,73.704688,2023-05-02,7:00,7,Tuesday,0,highway,1,0,rain,medium,16,low,poor road,minor,1,1,0,No Festival,5,2023,2,0,0
Chandigarh,Punjab,30.780343,76.883916,2024-02-08,8:00,8,Thursday,0,highway,5,1,rain,low,16,high,weather,major,3,1,1,No Festival,2,2024,8,0,1
Mumbai,Maharashtra,19.014242,72.949734,2022-10-24,3:00,3,Monday,0,rural,6,1,clear,high,20,low,overspeeding,major,2,1,0,No Festival,10,2022,24,1,1
Chennai,Tamil Nadu,12.92188,80.148539,2023-03-21,12:00,12,Tuesday,0,urban,1,1,rain,medium,30,high,drunk driving,minor,3,1,0,No Festival,3,2023,21,0,0
Bangalore,Karnataka,13.062669,77.469342,2023-06-13,8:00,8,Tuesday,0,urban,6,1,clear,high,27,medium,drunk driving,minor,3,2,1,No Festival,6,2023,13,0,0
Delhi,Delhi,28.459055,77.077229,2022-03-23,4:00,4,Wednesday,0,rural,4,1,fog,low,17,high,overspeeding,minor,3,0,0,No Festival,3,2022,23,1,0
Chennai,Tamil Nadu,13.193015,80.260448,2023-11-29,11:00,11,Wednesday,0,highway,2,0,fog,low,25,medium,poor road,minor,2,2,0,No Festival,11,2023,29,0,0
Hyderabad,Telangana,17.477712,78.460488,2023-08-24,16:00,16,Thursday,0,urban,1,0,clear,high,29,high,weather,major,3,3,0,No Festival,8,2023,24,0,1
Kolkata,West Bengal,22.589552,88.243683,2022-04-21,15:00,15,Thursday,0,urban,5,1,fog,low,19,low,weather,minor,2,0,0,No Festival,4,2022,21,0,0
Delhi,Delhi,28.698455,76.916102,2023-10-09,20:00,20,Monday,0,highway,4,0,rain,low,24,low,overspeeding,minor,2,1,0,No Festival,10,2023,9,1,0
Pune,Maharashtra,18.629373,73.787331,2024-02-06,19:00,19,Tuesday,0,urban,5,0,fog,low,30,high,weather,minor,1,1,1,No Festival,2,2024,6,0,0
Chandigarh,Punjab,30.726835,76.866968,2022-12-14,8:00,8,Wednesday,0,highway,4,1,rain,medium,35,low,drunk driving,major,5,4,1,No Festival,12,2022,14,0,1
Hyderabad,Telangana,17.526897,78.444011,2023-12-27,7:00,7,Wednesday,0,urban,4,0,clear,high,17,high,poor road,fatal,2,2,0,No Festival,12,2023,27,0,1
Pune,Maharashtra,18.626445,73.787936,2022-09-29,23:00,23,Thursday,0,highway,1,0,rain,medium,34,medium,drunk driving,minor,3,0,0,No Festival,9,2022,29,1,0
Pune,Maharashtra,18.409215,73.884831,2024-09-05,12:00,12,Thursday,0,highway,3,0,fog,low,22,low,distraction,major,3,0,0,No Festival,9,2024,5,0,1
Mumbai,Maharashtra,18.890519,72.821562,2023-01-23,0:00,0,Monday,0,highway,5,0,clear,high,32,low,overspeeding,major,2,2,0,No Festival,1,2023,23,1,1
Chandigarh,Punjab,30.716246,76.704087,2023-08-07,6:00,6,Monday,0,urban,4,0,fog,low,18,low,distraction,major,4,1,0,No Festival,8,2023,7,0,1
Kolkata,West Bengal,22.696909,88.443751,2023-11-13,6:00,6,Monday,0,rural,2,1,fog,low,25,low,overspeeding,minor,1,1,0,No Festival,11,2023,13,0,0
